# cavity/meanfield Gaussian amplitudes
# columns: k  gau[k]
0 58
1 58
2 58
3 58
4 58
5 58
6 58
7 58
8 58
9 58
10 58
11 58
12 58
13 58
14 58
15 58
16 58
17 58
18 58
19 58
20 59
21 59
22 59
23 59
24 59
25 59
26 59
27 59
28 59
29 59
30 59
31 59
32 59
33 59
34 59
35 55
36 55
37 55
38 55
39 55
40 51
41 53
42 51
43 50
44 45
45 42
46 34
47 26
48 18
49 7
50 0
51 -7
52 -13
53 -16
54 -26
55 -30
56 -35
57 -43
58 -40
59 -86
60 114
